# Mvir[M_sun/h] sigma(M,0) sigma(0.5M,0) z D(z) D(z_f,peak) c_vir_sim c_vir_eps c_vir_eps2
2.625000e+13 1.235117 1.404767 0.0000 1.000000 0.675946 7.788557 8.678219 7.543407
2.611000e+13 1.236382 1.406120 0.0000 1.000000 0.675769 7.793228 8.684335 7.547938
2.575000e+13 1.239668 1.409637 0.0000 1.000000 0.675310 7.805341 8.700203 7.559699
2.573000e+13 1.239853 1.409834 0.0000 1.000000 0.675285 7.806029 8.701102 7.560365
2.514000e+13 1.245355 1.415720 0.0000 1.000000 0.674520 7.826306 8.727669 7.580045
2.466000e+13 1.249937 1.420621 0.0000 1.000000 0.673885 7.843176 8.749782 7.596417
2.458000e+13 1.250711 1.421448 0.0000 1.000000 0.673779 7.846030 8.753521 7.599184
2.449000e+13 1.251584 1.422382 0.0000 1.000000 0.673658 7.849240 8.757731 7.602302
2.448000e+13 1.251681 1.422486 0.0000 1.000000 0.673644 7.849596 8.758197 7.602647
2.444000e+13 1.252071 1.422902 0.0000 1.000000 0.673591 7.851038 8.760085 7.604041
2.417000e+13 1.254718 1.425733 0.0000 1.000000 0.673226 7.860772 8.772851 7.613490
2.413000e+13 1.255113 1.426155 0.0000 1.000000 0.673172 7.862227 8.774758 7.614901
2.407000e+13 1.255707 1.426790 0.0000 1.000000 0.673091 7.864413 8.777623 7.617021
2.407000e+13 1.255707 1.426790 0.0000 1.000000 0.673091 7.864413 8.777623 7.617021
2.400000e+13 1.256401 1.427533 0.0000 1.000000 0.672994 7.866958 8.780965 7.619495
2.385000e+13 1.257898 1.429132 0.0000 1.000000 0.672790 7.872472 8.788192 7.624838
2.385000e+13 1.257898 1.429132 0.0000 1.000000 0.672790 7.872472 8.788192 7.624838
2.382000e+13 1.258198 1.429454 0.0000 1.000000 0.672748 7.873567 8.789632 7.625906
2.373000e+13 1.259102 1.430420 0.0000 1.000000 0.672624 7.876892 8.793993 7.629130
2.349000e+13 1.261532 1.433017 0.0000 1.000000 0.672291 7.885827 8.805711 7.637795
2.342000e+13 1.262246 1.433780 0.0000 1.000000 0.672194 7.888451 8.809154 7.640342
2.312000e+13 1.265331 1.437078 0.0000 1.000000 0.671772 7.899777 8.824018 7.651334
2.305000e+13 1.266058 1.437855 0.0000 1.000000 0.671673 7.902447 8.827521 7.653925
2.258000e+13 1.270998 1.443135 0.0000 1.000000 0.670999 7.920570 8.851314 7.671511
2.247000e+13 1.272171 1.444388 0.0000 1.000000 0.670840 7.924875 8.856965 7.675686
2.244000e+13 1.272492 1.444730 0.0000 1.000000 0.670798 7.926059 8.858516 7.676826
2.230000e+13 1.273996 1.446337 0.0000 1.000000 0.670594 7.931574 8.865757 7.682177
2.227000e+13 1.274319 1.446683 0.0000 1.000000 0.670549 7.932752 8.867308 7.683326
2.178000e+13 1.279674 1.452403 0.0000 1.000000 0.669826 7.952381 8.893088 7.702364
2.143000e+13 1.283580 1.456576 0.0000 1.000000 0.669299 7.966678 8.911876 7.716235
2.121000e+13 1.286072 1.459237 0.0000 1.000000 0.668964 7.975802 8.923864 7.725082
2.082000e+13 1.290559 1.464029 0.0000 1.000000 0.668362 7.992211 8.945436 7.740999
2.065000e+13 1.292545 1.466148 0.0000 1.000000 0.668098 7.999482 8.954990 7.748046
2.053000e+13 1.293957 1.467656 0.0000 1.000000 0.667909 8.004639 8.961774 7.753050
2.042000e+13 1.295259 1.469046 0.0000 1.000000 0.667735 8.009397 8.968030 7.757662
2.010000e+13 1.299092 1.473138 0.0000 1.000000 0.667225 8.023395 8.986444 7.771237
2.009000e+13 1.299213 1.473267 0.0000 1.000000 0.667209 8.023837 8.987026 7.771667
2.003000e+13 1.299940 1.474043 0.0000 1.000000 0.667112 8.026492 8.990518 7.774243
2.003000e+13 1.299940 1.474043 0.0000 1.000000 0.667112 8.026492 8.990518 7.774243
2.001000e+13 1.300182 1.474302 0.0000 1.000000 0.667079 8.027370 8.991676 7.775097
1.995000e+13 1.300912 1.475081 0.0000 1.000000 0.666983 8.030037 8.995183 7.777681
1.965000e+13 1.304597 1.479014 0.0000 1.000000 0.666494 8.043483 9.012877 7.790721
1.964000e+13 1.304721 1.479146 0.0000 1.000000 0.666478 8.043938 9.013474 7.791159
1.961000e+13 1.305093 1.479543 0.0000 1.000000 0.666429 8.045295 9.015260 7.792474
1.945000e+13 1.307089 1.481672 0.0000 1.000000 0.666166 8.052581 9.024847 7.799537
1.944000e+13 1.307214 1.481806 0.0000 1.000000 0.666149 8.053033 9.025444 7.799976
1.942000e+13 1.307465 1.482074 0.0000 1.000000 0.666115 8.053947 9.026647 7.800865
1.889000e+13 1.314217 1.489278 0.0000 1.000000 0.665226 8.078554 9.059045 7.824721
1.888000e+13 1.314347 1.489416 0.0000 1.000000 0.665210 8.079032 9.059672 7.825182
1.879000e+13 1.315515 1.490662 0.0000 1.000000 0.665056 8.083286 9.065274 7.829307
1.867000e+13 1.317081 1.492333 0.0000 1.000000 0.664850 8.088985 9.072782 7.834834
1.865000e+13 1.317344 1.492613 0.0000 1.000000 0.664816 8.089946 9.074046 7.835763
1.857000e+13 1.318396 1.493735 0.0000 1.000000 0.664679 8.093776 9.079091 7.839478
1.839000e+13 1.320781 1.496279 0.0000 1.000000 0.664366 8.102455 9.090524 7.847891
1.819000e+13 1.323461 1.499138 0.0000 1.000000 0.664016 8.112199 9.103366 7.857340
1.814000e+13 1.324136 1.499858 0.0000 1.000000 0.663928 8.114652 9.106600 7.859718
1.802000e+13 1.325765 1.501595 0.0000 1.000000 0.663716 8.120576 9.114407 7.865461
1.800000e+13 1.326038 1.501886 0.0000 1.000000 0.663680 8.121570 9.115715 7.866425
1.797000e+13 1.326447 1.502323 0.0000 1.000000 0.663626 8.123050 9.117670 7.867865
1.795000e+13 1.326721 1.502614 0.0000 1.000000 0.663592 8.124055 9.118989 7.868830
1.792000e+13 1.327132 1.503052 0.0000 1.000000 0.663538 8.125550 9.120960 7.870281
1.779000e+13 1.328921 1.504960 0.0000 1.000000 0.663305 8.132049 9.129528 7.876583
1.762000e+13 1.331282 1.507477 0.0000 1.000000 0.662999 8.140628 9.140837 7.884897
1.741000e+13 1.334233 1.510623 0.0000 1.000000 0.662617 8.151345 9.154968 7.895284
1.740000e+13 1.334374 1.510774 0.0000 1.000000 0.662598 8.151852 9.155639 7.895779
1.720000e+13 1.337224 1.513811 0.0000 1.000000 0.662231 8.162204 9.169288 7.905808
1.708000e+13 1.338951 1.515653 0.0000 1.000000 0.662007 8.168461 9.177546 7.911878
1.704000e+13 1.339529 1.516269 0.0000 1.000000 0.661933 8.170558 9.180313 7.913909
1.690000e+13 1.341566 1.518440 0.0000 1.000000 0.661670 8.177946 9.190060 7.921068
1.687000e+13 1.342005 1.518908 0.0000 1.000000 0.661614 8.179537 9.192159 7.922611
1.677000e+13 1.343475 1.520473 0.0000 1.000000 0.661426 8.184878 9.199200 7.927780
1.647000e+13 1.347941 1.525233 0.0000 1.000000 0.660852 8.201055 9.220554 7.943462
1.641000e+13 1.348844 1.526196 0.0000 1.000000 0.660736 8.204320 9.224866 7.946631
1.634000e+13 1.349904 1.527324 0.0000 1.000000 0.660601 8.208168 9.229942 7.950353
1.619000e+13 1.352190 1.529760 0.0000 1.000000 0.660309 8.216442 9.240867 7.958373
1.614000e+13 1.352957 1.530578 0.0000 1.000000 0.660211 8.219212 9.244527 7.961063
1.601000e+13 1.354964 1.532716 0.0000 1.000000 0.659955 8.226476 9.254119 7.968099
1.593000e+13 1.356209 1.534041 0.0000 1.000000 0.659797 8.230989 9.260074 7.972467
1.591000e+13 1.356521 1.534374 0.0000 1.000000 0.659757 8.232113 9.261561 7.973560
1.589000e+13 1.356833 1.534707 0.0000 1.000000 0.659717 8.233237 9.263048 7.974653
1.584000e+13 1.357616 1.535541 0.0000 1.000000 0.659617 8.236069 9.266789 7.977396
1.581000e+13 1.358088 1.536043 0.0000 1.000000 0.659558 8.237781 9.269048 7.979054
1.570000e+13 1.359824 1.537892 0.0000 1.000000 0.659337 8.244059 9.277341 7.985135
1.570000e+13 1.359824 1.537892 0.0000 1.000000 0.659337 8.244059 9.277341 7.985135
1.569000e+13 1.359982 1.538061 0.0000 1.000000 0.659317 8.244625 9.278091 7.985687
1.556000e+13 1.362053 1.540266 0.0000 1.000000 0.659054 8.252116 9.287985 7.992941
1.553000e+13 1.362534 1.540778 0.0000 1.000000 0.658994 8.253856 9.290284 7.994627
1.551000e+13 1.362854 1.541120 0.0000 1.000000 0.658952 8.255004 9.291805 7.995745
1.546000e+13 1.363659 1.541976 0.0000 1.000000 0.658851 8.257922 9.295656 7.998565
1.543000e+13 1.364143 1.542492 0.0000 1.000000 0.658790 8.259667 9.297963 8.000258
1.530000e+13 1.366252 1.544737 0.0000 1.000000 0.658524 8.267291 9.308036 8.007642
1.528000e+13 1.366578 1.545085 0.0000 1.000000 0.658482 8.268463 9.309587 8.008780
1.523000e+13 1.367396 1.545955 0.0000 1.000000 0.658379 8.271424 9.313497 8.011644
1.520000e+13 1.367888 1.546479 0.0000 1.000000 0.658317 8.273200 9.315845 8.013367
1.515000e+13 1.368710 1.547355 0.0000 1.000000 0.658213 8.276162 9.319763 8.016240
1.507000e+13 1.370032 1.548762 0.0000 1.000000 0.658047 8.280939 9.326075 8.020864
1.490000e+13 1.372866 1.551780 0.0000 1.000000 0.657689 8.291160 9.339591 8.030770
1.468000e+13 1.376588 1.555742 0.0000 1.000000 0.657222 8.304586 9.357345 8.043777
1.465000e+13 1.377100 1.556287 0.0000 1.000000 0.657158 8.306432 9.359786 8.045565
1.456000e+13 1.378643 1.557930 0.0000 1.000000 0.656964 8.311991 9.367140 8.050954
1.447000e+13 1.380197 1.559584 0.0000 1.000000 0.656770 8.317591 9.374549 8.056378
1.446000e+13 1.380371 1.559768 0.0000 1.000000 0.656749 8.318227 9.375385 8.056988
1.432000e+13 1.382811 1.562365 0.0000 1.000000 0.656444 8.327017 9.387014 8.065503
1.429000e+13 1.383337 1.562925 0.0000 1.000000 0.656378 8.328910 9.389520 8.067337
1.426000e+13 1.383865 1.563487 0.0000 1.000000 0.656312 8.330811 9.392035 8.069180
1.414000e+13 1.385987 1.565745 0.0000 1.000000 0.656048 8.338453 9.402148 8.076581
1.413000e+13 1.386165 1.565934 0.0000 1.000000 0.656026 8.339097 9.402998 8.077203
1.409000e+13 1.386877 1.566692 0.0000 1.000000 0.655937 8.341658 9.406388 8.079684
1.392000e+13 1.389930 1.569940 0.0000 1.000000 0.655558 8.352649 9.420934 8.090329
1.383000e+13 1.391562 1.571677 0.0000 1.000000 0.655355 8.358516 9.428702 8.096012
1.381000e+13 1.391927 1.572065 0.0000 1.000000 0.655310 8.359831 9.430442 8.097286
1.377000e+13 1.392657 1.572842 0.0000 1.000000 0.655219 8.362454 9.433916 8.099829
1.376000e+13 1.392840 1.573037 0.0000 1.000000 0.655196 8.363110 9.434786 8.100465
1.357000e+13 1.396345 1.576765 0.0000 1.000000 0.654763 8.375717 9.451476 8.112673
1.340000e+13 1.399526 1.580149 0.0000 1.000000 0.654370 8.387145 9.466613 8.123742
1.333000e+13 1.400849 1.581556 0.0000 1.000000 0.654207 8.391899 9.472909 8.128344
1.331000e+13 1.401228 1.581959 0.0000 1.000000 0.654161 8.393261 9.474712 8.129663
1.325000e+13 1.402370 1.583174 0.0000 1.000000 0.654020 8.397359 9.480143 8.133636
1.324000e+13 1.402561 1.583377 0.0000 1.000000 0.653996 8.398046 9.481052 8.134298
1.315000e+13 1.404286 1.585211 0.0000 1.000000 0.653785 8.404243 9.489261 8.140298
1.312000e+13 1.404863 1.585825 0.0000 1.000000 0.653714 8.406311 9.492003 8.142302
1.311000e+13 1.405056 1.586031 0.0000 1.000000 0.653689 8.406999 9.492917 8.142972
1.299000e+13 1.407384 1.588506 0.0000 1.000000 0.653404 8.415358 9.503991 8.151063
1.292000e+13 1.408753 1.589961 0.0000 1.000000 0.653237 8.420274 9.510504 8.155822
1.283000e+13 1.410524 1.591845 0.0000 1.000000 0.653019 8.426620 9.518918 8.161969
1.283000e+13 1.410524 1.591845 0.0000 1.000000 0.653019 8.426620 9.518918 8.161969
1.282000e+13 1.410722 1.592055 0.0000 1.000000 0.652995 8.427334 9.519862 8.162658
1.281000e+13 1.410920 1.592265 0.0000 1.000000 0.652972 8.428048 9.520806 8.163347
1.281000e+13 1.410920 1.592265 0.0000 1.000000 0.652972 8.428048 9.520806 8.163347
1.264000e+13 1.414309 1.595869 0.0000 1.000000 0.652557 8.440191 9.536908 8.175108
1.256000e+13 1.415922 1.597583 0.0000 1.000000 0.652361 8.445977 9.544577 8.180709
1.256000e+13 1.415922 1.597583 0.0000 1.000000 0.652361 8.445977 9.544577 8.180709
1.252000e+13 1.416732 1.598445 0.0000 1.000000 0.652261 8.448872 9.548419 8.183517
1.245000e+13 1.418157 1.599960 0.0000 1.000000 0.652088 8.453976 9.555188 8.188461
1.238000e+13 1.419591 1.601484 0.0000 1.000000 0.651914 8.459114 9.562001 8.193433
1.235000e+13 1.420208 1.602140 0.0000 1.000000 0.651839 8.461322 9.564930 8.195571
1.234000e+13 1.420415 1.602359 0.0000 1.000000 0.651814 8.462071 9.565919 8.196291
1.234000e+13 1.420415 1.602359 0.0000 1.000000 0.651814 8.462071 9.565919 8.196291
1.231000e+13 1.421034 1.603017 0.0000 1.000000 0.651739 8.464286 9.568858 8.198436
1.230000e+13 1.421241 1.603237 0.0000 1.000000 0.651714 8.465028 9.569841 8.199155
1.228000e+13 1.421655 1.603677 0.0000 1.000000 0.651664 8.466510 9.571808 8.200589
1.226000e+13 1.422070 1.604118 0.0000 1.000000 0.651613 8.467996 9.573779 8.202026
1.222000e+13 1.422902 1.605003 0.0000 1.000000 0.651512 8.470969 9.577725 8.204911
1.220000e+13 1.423319 1.605446 0.0000 1.000000 0.651461 8.472463 9.579706 8.206356
1.215000e+13 1.424366 1.606558 0.0000 1.000000 0.651335 8.476215 9.584681 8.209984
1.214000e+13 1.424575 1.606781 0.0000 1.000000 0.651309 8.476957 9.585668 8.210706
1.211000e+13 1.425206 1.607451 0.0000 1.000000 0.651233 8.479219 9.588667 8.212894
1.210000e+13 1.425416 1.607675 0.0000 1.000000 0.651207 8.479964 9.589659 8.213619
1.207000e+13 1.426049 1.608348 0.0000 1.000000 0.651130 8.482227 9.592662 8.215811
1.203000e+13 1.426896 1.609247 0.0000 1.000000 0.651029 8.485265 9.596689 8.218747
1.202000e+13 1.427108 1.609473 0.0000 1.000000 0.651002 8.486018 9.597691 8.219482
1.202000e+13 1.427108 1.609473 0.0000 1.000000 0.651002 8.486018 9.597691 8.219482
1.199000e+13 1.427745 1.610150 0.0000 1.000000 0.650925 8.488296 9.600714 8.221687
1.198000e+13 1.427958 1.610376 0.0000 1.000000 0.650900 8.489060 9.601727 8.222423
1.195000e+13 1.428598 1.611056 0.0000 1.000000 0.650823 8.491349 9.604764 8.224639
1.195000e+13 1.428598 1.611056 0.0000 1.000000 0.650823 8.491349 9.604764 8.224639
1.194000e+13 1.428812 1.611283 0.0000 1.000000 0.650797 8.492118 9.605782 8.225382
1.187000e+13 1.430313 1.612878 0.0000 1.000000 0.650616 8.497484 9.612904 8.230577
1.184000e+13 1.430959 1.613565 0.0000 1.000000 0.650538 8.499789 9.615966 8.232812
1.178000e+13 1.432257 1.614944 0.0000 1.000000 0.650381 8.504430 9.622125 8.237303
1.176000e+13 1.432691 1.615405 0.0000 1.000000 0.650329 8.505982 9.624184 8.238806
1.175000e+13 1.432909 1.615636 0.0000 1.000000 0.650303 8.506765 9.625222 8.239561
1.173000e+13 1.433344 1.616099 0.0000 1.000000 0.650250 8.508314 9.627281 8.241064
1.169000e+13 1.434217 1.617027 0.0000 1.000000 0.650145 8.511429 9.631419 8.244083
1.169000e+13 1.434217 1.617027 0.0000 1.000000 0.650145 8.511429 9.631419 8.244083
1.168000e+13 1.434436 1.617259 0.0000 1.000000 0.650119 8.512217 9.632461 8.244842
1.153000e+13 1.437744 1.620773 0.0000 1.000000 0.649722 8.524035 9.648151 8.256280
1.148000e+13 1.438857 1.621955 0.0000 1.000000 0.649588 8.528011 9.653430 8.260128
1.145000e+13 1.439527 1.622667 0.0000 1.000000 0.649508 8.530401 9.656604 8.262441
1.139000e+13 1.440873 1.624097 0.0000 1.000000 0.649346 8.535204 9.662983 8.267092
1.137000e+13 1.441324 1.624576 0.0000 1.000000 0.649293 8.536814 9.665121 8.268652
1.133000e+13 1.442227 1.625536 0.0000 1.000000 0.649184 8.540030 9.669396 8.271769
1.131000e+13 1.442681 1.626017 0.0000 1.000000 0.649130 8.541659 9.671555 8.273341
1.128000e+13 1.443362 1.626740 0.0000 1.000000 0.649049 8.544091 9.674785 8.275690
1.128000e+13 1.443362 1.626740 0.0000 1.000000 0.649049 8.544091 9.674785 8.275690
1.128000e+13 1.443362 1.626740 0.0000 1.000000 0.649049 8.544091 9.674785 8.275690
1.124000e+13 1.444273 1.627708 0.0000 1.000000 0.648940 8.547338 9.679099 8.278834
1.122000e+13 1.444730 1.628194 0.0000 1.000000 0.648885 8.548963 9.681261 8.280411
1.112000e+13 1.447029 1.630635 0.0000 1.000000 0.648611 8.557167 9.692157 8.288348
1.110000e+13 1.447492 1.631127 0.0000 1.000000 0.648556 8.558815 9.694348 8.289948
1.100000e+13 1.449818 1.633597 0.0000 1.000000 0.648279 8.567107 9.705366 8.297974
1.096000e+13 1.450755 1.634592 0.0000 1.000000 0.648167 8.570447 9.709804 8.301206
1.093000e+13 1.451460 1.635340 0.0000 1.000000 0.648084 8.572963 9.713146 8.303637
1.092000e+13 1.451695 1.635590 0.0000 1.000000 0.648056 8.573797 9.714256 8.304447
1.082000e+13 1.454063 1.638105 0.0000 1.000000 0.647774 8.582228 9.725464 8.312610
1.078000e+13 1.455017 1.639118 0.0000 1.000000 0.647661 8.585625 9.729980 8.315900
1.067000e+13 1.457661 1.641924 0.0000 1.000000 0.647348 8.595047 9.742501 8.325011
1.066000e+13 1.457902 1.642181 0.0000 1.000000 0.647319 8.595896 9.743635 8.325838
1.053000e+13 1.461068 1.645541 0.0000 1.000000 0.646945 8.607170 9.758622 8.336744
1.053000e+13 1.461068 1.645541 0.0000 1.000000 0.646945 8.607170 9.758622 8.336744
1.049000e+13 1.462051 1.646585 0.0000 1.000000 0.646829 8.610663 9.763269 8.340128
1.033000e+13 1.466023 1.650800 0.0000 1.000000 0.646362 8.624796 9.782062 8.353798
1.027000e+13 1.467530 1.652399 0.0000 1.000000 0.646185 8.630156 9.789191 8.358983
1.019000e+13 1.469554 1.654548 0.0000 1.000000 0.645946 8.637341 9.798754 8.365943
1.016000e+13 1.470317 1.655358 0.0000 1.000000 0.645857 8.640050 9.802360 8.368564
1.012000e+13 1.471339 1.656442 0.0000 1.000000 0.645737 8.643685 9.807194 8.372078
1.008000e+13 1.472366 1.657531 0.0000 1.000000 0.645617 8.647339 9.812053 8.375609
1.006000e+13 1.472880 1.658077 0.0000 1.000000 0.645557 8.649160 9.814479 8.377373
1.001000e+13 1.474172 1.659448 0.0000 1.000000 0.645405 8.653747 9.820584 8.381814
9.992000e+12 1.474639 1.659944 0.0000 1.000000 0.645350 8.655402 9.822788 8.383419
9.983000e+12 1.474873 1.660192 0.0000 1.000000 0.645323 8.656235 9.823895 8.384223
9.979000e+12 1.474977 1.660302 0.0000 1.000000 0.645311 8.656606 9.824389 8.384581
9.960000e+12 1.475471 1.660826 0.0000 1.000000 0.645254 8.658361 9.826724 8.386277
9.913000e+12 1.476698 1.662129 0.0000 1.000000 0.645109 8.662708 9.832514 8.390492
9.878000e+12 1.477617 1.663103 0.0000 1.000000 0.645003 8.665978 9.836862 8.393650
9.830000e+12 1.478882 1.664445 0.0000 1.000000 0.644855 8.670467 9.842838 8.397992
9.791000e+12 1.479914 1.665541 0.0000 1.000000 0.644734 8.674120 9.847705 8.401532
9.785000e+12 1.480074 1.665710 0.0000 1.000000 0.644716 8.674693 9.848466 8.402083
9.764000e+12 1.480632 1.666302 0.0000 1.000000 0.644651 8.676672 9.851101 8.403996
9.694000e+12 1.482503 1.668287 0.0000 1.000000 0.644433 8.683306 9.859935 8.410417
9.652000e+12 1.483632 1.669485 0.0000 1.000000 0.644302 8.687307 9.865263 8.414288
9.549000e+12 1.486425 1.672447 0.0000 1.000000 0.643978 8.697211 9.878452 8.423866
9.514000e+12 1.487381 1.673461 0.0000 1.000000 0.643867 8.700599 9.882964 8.427143
9.512000e+12 1.487436 1.673520 0.0000 1.000000 0.643860 8.700789 9.883220 8.427332
9.510000e+12 1.487491 1.673578 0.0000 1.000000 0.643854 8.700986 9.883482 8.427521
9.400000e+12 1.490523 1.676794 0.0000 1.000000 0.643502 8.711725 9.897788 8.437912
9.320000e+12 1.492753 1.679159 0.0000 1.000000 0.643244 8.719621 9.908308 8.445551
9.276000e+12 1.493989 1.680469 0.0000 1.000000 0.643102 8.724002 9.914143 8.449786
9.222000e+12 1.495513 1.682086 0.0000 1.000000 0.642926 8.729389 9.921325 8.455002
9.216000e+12 1.495683 1.682266 0.0000 1.000000 0.642906 8.729992 9.922128 8.455582
9.169000e+12 1.497019 1.683683 0.0000 1.000000 0.642752 8.734717 9.928427 8.460155
9.138000e+12 1.497905 1.684621 0.0000 1.000000 0.642651 8.737862 9.932613 8.463192
9.138000e+12 1.497905 1.684621 0.0000 1.000000 0.642651 8.737862 9.932613 8.463192
9.134000e+12 1.498019 1.684743 0.0000 1.000000 0.642637 8.738257 9.933144 8.463579
9.098000e+12 1.499052 1.685838 0.0000 1.000000 0.642518 8.741913 9.938016 8.467115
9.090000e+12 1.499282 1.686082 0.0000 1.000000 0.642492 8.742726 9.939099 8.467902
9.036000e+12 1.500841 1.687734 0.0000 1.000000 0.642313 8.748246 9.946454 8.473234
9.030000e+12 1.501015 1.687919 0.0000 1.000000 0.642293 8.748857 9.947271 8.473831
8.968000e+12 1.502818 1.689831 0.0000 1.000000 0.642085 8.755228 9.955766 8.479992
8.956000e+12 1.503169 1.690203 0.0000 1.000000 0.642045 8.756469 9.957421 8.481195
8.923000e+12 1.504136 1.691228 0.0000 1.000000 0.641934 8.759888 9.961979 8.484502
8.912000e+12 1.504459 1.691571 0.0000 1.000000 0.641897 8.761025 9.963498 8.485604
8.892000e+12 1.505048 1.692195 0.0000 1.000000 0.641830 8.763110 9.966276 8.487617
8.885000e+12 1.505255 1.692413 0.0000 1.000000 0.641807 8.763852 9.967260 8.488328
8.846000e+12 1.506408 1.693636 0.0000 1.000000 0.641674 8.767920 9.972688 8.492268
8.799000e+12 1.507805 1.695117 0.0000 1.000000 0.641515 8.772854 9.979268 8.497041
8.764000e+12 1.508850 1.696225 0.0000 1.000000 0.641395 8.776542 9.984188 8.500607
8.753000e+12 1.509180 1.696575 0.0000 1.000000 0.641357 8.777706 9.985742 8.501735
8.739000e+12 1.509600 1.697020 0.0000 1.000000 0.641309 8.779190 9.987721 8.503170
8.722000e+12 1.510111 1.697562 0.0000 1.000000 0.641250 8.780992 9.990125 8.504915
8.710000e+12 1.510472 1.697945 0.0000 1.000000 0.641209 8.782264 9.991823 8.506146
8.704000e+12 1.510653 1.698137 0.0000 1.000000 0.641188 8.782902 9.992675 8.506766
8.689000e+12 1.511106 1.698617 0.0000 1.000000 0.641137 8.784502 9.994809 8.508314
8.685000e+12 1.511227 1.698745 0.0000 1.000000 0.641123 8.784931 9.995380 8.508726
8.664000e+12 1.511863 1.699419 0.0000 1.000000 0.641050 8.787177 9.998376 8.510899
